Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ASSAI,ASAI3,12.55,8.31,6.50,124990000.0,FASE OPERACIONAL
ATMASA,ATMP3,2.99,-3.96,-8.65,162750.0,FASE OPERACIONAL
ATOMPAR,ATOM3,3.18,7.72,21.77,146450.0,FASE OPERACIONAL
ALPHAVILLE,AVLL3,29.8,-5.93,-83.77,458950.0,FASE OPERACIONAL
AZEVEDO,AZEV3,3.99,1.16,296.26,319820.0,FASE OPERACIONAL
AZEVEDO,AZEV4,3.35,1.16,296.26,1630000.0,FASE OPERACIONAL
AZUL,AZUL4,27.59,-18.54,-10.79,209400000.0,FASE OPERACIONAL
BAHEMA,BAHI3,13.85,-18.29,-5.14,40610.0,FASE OPERACIONAL
BAUMER,BALM3,15.4,9.17,8.76,1570.0,FASE OPERACIONAL
BAUMER,BALM4,11.5,9.17,8.76,5160.0,FASE OPERACIONAL
EXCELSIOR,BAUH4,82.9,25.27,9.20,32280.0,FASE OPERACIONAL
BR BROKERS,BBRK3,1.15,-0.66,-71.69,1820000.0,FASE OPERACIONAL
BARDELLA,BDLL3,10.82,-6.19,-385.42,18410.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
BARDELLA,BDLL4,9.99,-6.19,-385.42,4780.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MINERVA,BEEF3,9.52,5.97,7.71,62330000.0,FASE OPERACIONAL
BIOMM,BIOM3,14.44,-17.85,-59.30,148780.0,FASE PRÉ-OPERACIONAL
BK BRASIL,BKBR3,6.37,-7.71,-10.43,18450000.0,FASE OPERACIONAL
BLAU,BLAU3,34.55,11.91,35.33,12110000.0,FASE OPERACIONAL
BIC MONARK,BMKS3,236.98,-31.53,4.64,10370.0,FASE OPERACIONAL
BEMOBI TECH,BMOB3,14.35,5.51,32.96,13400000.0,FASE OPERACIONAL
BOMBRIL,BOBR4,1.6,4.15,13.51,69650.0,FASE OPERACIONAL
BRADESPAR,BRAP3,24.38,1.43,,8980000.0,FASE OPERACIONAL
BRADESPAR,BRAP4,27.0,1.43,,193830000.0,FASE OPERACIONAL
BRF SA,BRFS3,23.1,12.32,6.29,171200000.0,FASE OPERACIONAL
BRISANET,BRIT3,4.4,19.33,13.83,3510000.0,FASE OPERACIONAL
BRASKEM,BRKM3,45.8,2.38,24.39,2330000.0,FASE OPERACIONAL
BRASKEM,BRKM5,46.51,2.38,24.39,181840000.0,FASE OPERACIONAL
BRASKEM,BRKM6,38.79,2.38,24.39,61858.0,FASE OPERACIONAL
BR MALLS PAR,BRML3,9.4,25.05,41.45,171560000.0,FASE OPERACIONAL
BR PROPERT,BRPR3,7.19,13.21,120.84,13310000.0,FASE OPERACIONAL
CAMBUCI,CAMB3,4.51,8.62,14.91,120480.0,FASE OPERACIONAL
CAMIL,CAML3,9.01,9.31,6.49,16890000.0,FASE OPERACIONAL
MELIUZ,CASH3,2.95,-198.25,-4.36,152970000.0,FASE OPERACIONAL
CASAN,CASN3,15.01,47.12,21.71,0.0,FASE OPERACIONAL
CBA,CBAV3,16.51,16.07,9.48,29010000.0,FASE OPERACIONAL
AMPLA ENERG,CBEE3,23.01,-162.84,-0.70,7310.0,FASE OPERACIONAL
CCR SA,CCRO3,12.75,12.16,28.64,134410000.0,FASE OPERACIONAL
CEA MODAS,CEAB3,6.28,51.57,0.90,18720000.0,FASE OPERACIONAL
CEB,CEBR3,15.97,-0.21,578.99,41990.0,FASE OPERACIONAL
CEB,CEBR5,15.17,-0.21,578.99,16850.0,FASE OPERACIONAL
CEB,CEBR6,14.65,-0.21,578.99,83010.0,FASE OPERACIONAL
CEDRO,CEDO3,7.0,5.15,5.45,6240.0,FASE OPERACIONAL
CEDRO,CEDO4,5.85,5.15,5.45,18700.0,FASE OPERACIONAL
COELBA,CEEB3,33.7,6.94,18.76,65940.0,FASE OPERACIONAL
COELBA,CEEB5,39.0,6.94,18.76,0.0,FASE OPERACIONAL
CEEE-D,CEED3,55.0,-20.21,-5.94,1390.0,FASE OPERACIONAL
CEEE-D,CEED4,55.8,-20.21,-5.94,0.0,FASE OPERACIONAL
CEG,CEGR3,57.99,22.98,17.34,17845.0,FASE OPERACIONAL
CELPE,CEPE5,25.05,14.79,11.00,2230.0,FASE OPERACIONAL
CELPE,CEPE6,26.07,14.79,11.00,6900.0,FASE OPERACIONAL
CESP,CESP3,22.86,6.41,65.10,154010.0,FASE OPERACIONAL
CESP,CESP5,25.67,6.41,65.10,4060.0,FASE OPERACIONAL
CESP,CESP6,22.65,6.41,65.10,44560000.0,FASE OPERACIONAL
COMGAS,CGAS3,136.0,8.68,24.78,49220.0,FASE OPERACIONAL
COMGAS,CGAS5,128.62,8.68,24.78,685230.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA3,39.0,3.54,32.63,56270.0,FASE OPERACIONAL
GRAZZIOTIN,CGRA4,39.0,3.54,32.63,453700.0,FASE OPERACIONAL
CELESC,CLSC3,62.0,3.88,8.06,20010.0,FASE OPERACIONAL
CELESC,CLSC4,64.4,3.88,8.06,595840.0,FASE OPERACIONAL
CEMIG,CMIG3,17.75,4.79,22.04,5220000.0,FASE OPERACIONAL
CEMIG,CMIG4,13.1,4.79,22.04,93180000.0,FASE OPERACIONAL
CSNMINERACAO,CMIN3,7.12,2.91,52.40,55900000.0,FASE OPERACIONAL
COELCE,COCE3,58.92,13.95,7.34,44294.0,FASE OPERACIONAL
COELCE,COCE5,55.0,13.95,7.34,619680.0,FASE OPERACIONAL
COGNA ON,COGN3,2.53,-4.59,-49.27,82890000.0,FASE OPERACIONAL
CPFL ENERGIA,CPFE3,28.3,6.92,18.16,96700000.0,FASE OPERACIONAL
COPEL,CPLE11,34.21,4.08,25.40,13270000.0,FASE OPERACIONAL
COPEL,CPLE3,6.05,4.08,25.40,6890000.0,FASE OPERACIONAL
COPEL,CPLE5,31.0,4.08,25.40,2460.0,FASE OPERACIONAL
COPEL,CPLE6,7.02,4.08,25.40,90500000.0,FASE OPERACIONAL
CR2,CRDE3,17.0,-1.51,-815.91,12890.0,FASE OPERACIONAL
CARREFOUR BR,CRFB3,16.55,8.48,6.55,67120000.0,FASE OPERACIONAL
CRISTAL,CRPG3,75.78,7.18,23.31,26226.0,FASE OPERACIONAL
CRISTAL,CRPG5,57.52,7.18,23.31,1490000.0,FASE OPERACIONAL
CRISTAL,CRPG6,56.51,7.18,23.31,22850.0,FASE OPERACIONAL
COSAN,CSAN3,23.36,9.26,36.77,133480000.0,FASE OPERACIONAL
CRUZEIRO EDU,CSED3,6.34,7.91,17.44,4900000.0,FASE OPERACIONAL
COPASA,CSMG3,12.81,6.62,19.34,24590000.0,FASE OPERACIONAL
SID NACIONAL,CSNA3,26.18,2.28,44.08,285870000.0,FASE OPERACIONAL
COSERN,CSRN3,15.6,6.54,18.37,8260.0,FASE OPERACIONAL
COSERN,CSRN5,15.25,6.54,18.37,79695.0,FASE OPERACIONAL
COSERN,CSRN6,16.1,6.54,18.37,35840.0,FASE OPERACIONAL
KARSTEN,CTKA3,30.97,12.23,10.45,67286.0,FASE OPERACIONAL
KARSTEN,CTKA4,12.53,12.23,10.45,58170.0,FASE OPERACIONAL
COTEMINAS,CTNM3,8.38,8.35,7.00,56986.0,FASE OPERACIONAL
COTEMINAS,CTNM4,3.71,8.35,7.00,38650.0,FASE OPERACIONAL
SANTANENSE,CTSA3,1.84,6.16,9.45,44990.0,FASE OPERACIONAL
SANTANENSE,CTSA4,1.25,6.16,9.45,71930.0,FASE OPERACIONAL
CURY S/A,CURY3,7.95,6.65,20.37,5510000.0,FASE OPERACIONAL
CVC BRASIL,CVCB3,13.83,-6.99,-70.69,133860000.0,FASE OPERACIONAL
CYRELA REALT,CYRE3,17.35,7.71,23.28,107200000.0,FASE OPERACIONAL
DASA,DASA3,29.48,102.64,1.89,10080000.0,FASE OPERACIONAL
DESKTOP,DESK3,17.33,23.02,20.57,6400000.0,FASE OPERACIONAL
DEXXOS PAR,DEXP3,9.03,3.44,19.32,4650000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DEXXOS PAR,DEXP4,7.65,3.44,19.32,52520.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
DIRECIONAL,DIRR3,13.38,7.46,18.05,19100000.0,FASE OPERACIONAL
DOMMO,DMMO3,0.9,2.88,97.40,4570000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
D1000VFARMA,DMVF3,4.04,38.8,0.35,402690.0,FASE OPERACIONAL
DOHLER,DOHL3,19.0,9.19,18.34,50368.0,FASE OPERACIONAL
DOHLER,DOHL4,5.91,9.19,18.34,30260.0,FASE OPERACIONAL
DOTZ SA,DOTZ3,2.85,-2.16,-39.46,412440.0,FASE OPERACIONAL
DTCOM-DIRECT,DTCY3,7.55,-23.86,-32.38,1790.0,FASE OPERACIONAL
DEXCO,DXCO3,15.17,6.9,24.57,50310000.0,FASE OPERACIONAL
ACO ALTONA,EALT3,10.05,7.25,11.27,2820.0,FASE OPERACIONAL
ACO ALTONA,EALT4,6.78,7.25,11.27,213660.0,FASE OPERACIONAL
ECORODOVIAS,ECOR3,7.8,11.16,26.17,48590000.0,FASE OPERACIONAL
ENCORPAR,ECPR3,79.89,-8.67,,0.0,FASE OPERACIONAL
CEEE-T,EEEL3,400.0,4.7,50.93,1740.0,FASE OPERACIONAL
ENGIE BRASIL,EGIE3,39.71,7.57,45.88,43550000.0,FASE OPERACIONAL
ELEKTRO,EKTR3,34.01,7.7,14.77,21277.0,FASE OPERACIONAL
ELEKTRO,EKTR4,25.0,7.7,14.77,18190.0,FASE OPERACIONAL
ELETROBRAS,ELET3,34.9,7.54,29.52,154670000.0,FASE OPERACIONAL
ELETROBRAS,ELET5,64.5,7.54,29.52,19923.0,FASE OPERACIONAL
ELETROBRAS,ELET6,34.04,7.54,29.52,77420000.0,FASE OPERACIONAL
ELETROMIDIA,ELMD3,13.95,-61.2,-9.19,2030000.0,FASE OPERACIONAL
EMAE,EMAE4,51.0,6.02,36.82,464130.0,FASE OPERACIONAL
EMBRAER,EMBR3,20.07,19.8,5.00,201290000.0,FASE OPERACIONAL
ENAUTA PART,ENAT3,15.16,2.28,84.59,17260000.0,FASE OPERACIONAL
ENERGIAS BR,ENBR3,21.36,5.28,20.90,68010000.0,FASE OPERACIONAL
ENEVA,ENEV3,13.2,16.33,29.46,74000000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ENERGISA,ENGI11,42.71,7.96,16.87,75480000.0,FASE OPERACIONAL
ENERGISA,ENGI3,13.4,7.96,16.87,125230.0,FASE OPERACIONAL
ENERGISA,ENGI4,7.25,7.96,16.87,213100.0,FASE OPERACIONAL
ENJOEI,ENJU3,2.93,-1.37,-111.03,8180000.0,FASE OPERACIONAL
ENERGISA MT,ENMT3,80.99,13.17,24.08,158810.0,FASE OPERACIONAL
ENERGISA MT,ENMT4,81.79,13.17,24.08,3550.0,FASE OPERACIONAL
EMBPAR S/A,EPAR3,12.7,2.71,8.30,39970.0,FASE OPERACIONAL
EQTL PARA,EQPA3,5.45,9.37,20.30,36600.0,FASE OPERACIONAL
EQTL PARA,EQPA5,7.3,9.37,20.30,5480.0,FASE OPERACIONAL
EQTL PARA,EQPA7,6.7,9.37,20.30,7446.0,FASE OPERACIONAL
EQUATORIAL,EQTL3,22.4,6.85,22.98,137020000.0,FASE OPERACIONAL
ESPACOLASER,ESPA3,6.15,7.65,36.80,22240000.0,FASE OPERACIONAL
ESTRELA,ESTR3,40.0,8.68,8.51,0.0,FASE OPERACIONAL
ESTRELA,ESTR4,67.18,8.68,8.51,0.0,FASE OPERACIONAL
ETERNIT,ETER3,16.6,1.98,38.21,31460000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
EUCATEX,EUCA3,14.0,3.14,19.51,99470.0,FASE OPERACIONAL
EUCATEX,EUCA4,9.38,3.14,19.51,512730.0,FASE OPERACIONAL
EVEN,EVEN3,7.37,2.3,15.91,12260000.0,FASE OPERACIONAL
EZTEC,EZTC3,21.59,11.68,31.92,43660000.0,FASE OPERACIONAL
FERBASA,FESA3,53.34,7.04,27.41,12950.0,FASE OPERACIONAL
FERBASA,FESA4,45.45,7.04,27.41,23260000.0,FASE OPERACIONAL
FER HERINGER,FHER3,16.5,2.57,15.60,30660000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
UNIFIQUE,FIQE3,6.39,14.4,31.75,3630000.0,FASE OPERACIONAL
FLEURY,FLRY3,19.58,11.64,18.83,34590000.0,FASE OPERACIONAL
FRAS-LE,FRAS3,12.17,8.73,15.03,2420000.0,FASE OPERACIONAL
METALFRIO,FRIO3,50.59,10.28,5.71,62472.0,FASE OPERACIONAL
POMIFRUTAS,FRTA3,4.89,78.44,5.25,20230.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GER PARANAP,GEPA3,32.0,3.9,82.27,1290.0,FASE OPERACIONAL
GER PARANAP,GEPA4,32.01,3.9,82.27,13520.0,FASE OPERACIONAL
GAFISA,GFSA3,1.98,9.7,12.30,14320000.0,FASE OPERACIONAL
GERDAU,GGBR3,22.33,2.81,27.09,1300000.0,FASE OPERACIONAL
GERDAU,GGBR4,27.96,2.81,27.09,285370000.0,FASE OPERACIONAL
GPS,GGPS3,16.02,19.0,9.11,24780000.0,FASE OPERACIONAL
GRUPO MATEUS,GMAT3,6.16,16.06,5.78,23920000.0,FASE OPERACIONAL
INTERMEDICA,GNDI3,68.4,111.61,3.28,273400000.0,FASE OPERACIONAL
GERDAU MET,GOAU3,10.13,1.01,27.04,1440000.0,FASE OPERACIONAL
GERDAU MET,GOAU4,11.7,1.01,27.04,96320000.0,FASE OPERACIONAL
GOL,GOLL4,17.61,-27.71,-37.56,97510000.0,FASE OPERACIONAL
CELGPAR,GPAR3,41.52,13.94,74.47,13003.0,FASE OPERACIONAL
GRENDENE,GRND3,8.91,14.8,18.53,13830000.0,FASE OPERACIONAL
GENERALSHOPP,GSHP3,30.5,18.39,73.01,16120.0,FASE OPERACIONAL
GUARARAPES,GUAR3,11.74,14.95,7.26,11310000.0,FASE OPERACIONAL
HAGA S/A,HAGA3,8.17,3.89,25.36,351570.0,FASE OPERACIONAL
HAGA S/A,HAGA4,1.88,3.89,25.36,156450.0,FASE OPERACIONAL
HAPVIDA,HAPV3,12.12,83.22,5.87,226310000.0,FASE OPERACIONAL
HELBOR,HBOR3,4.34,9.05,16.13,5070000.0,FASE OPERACIONAL
HBR REALTY,HBRE3,7.5,19.47,79.19,412140.0,FASE OPERACIONAL
HIDROVIAS,HBSA3,2.99,22.63,21.62,11000000.0,FASE OPERACIONAL
HABITASUL,HBTS5,45.05,3.82,44.93,6660.0,FASE OPERACIONAL
HERCULES,HETA3,96.0,-2.01,-7377.17,0.0,FASE OPERACIONAL
HERCULES,HETA4,7.71,-2.01,-7377.17,104180.0,FASE OPERACIONAL
HOTEIS OTHON,HOOT4,2.76,-1.8,-80.47,21800.0,FASE OPERACIONAL
HYPERA,HYPE3,29.97,13.24,32.24,81770000.0,FASE OPERACIONAL
INFRACOMM,IFCM3,15.0,-216.67,-4.51,19560000.0,FASE OPERACIONAL
IGB S/A,IGBR3,41.62,-8.89,-1152.56,1500000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
NOT FOUND,IGTA3,,,,,
INEPAR,INEP3,1.63,-8.61,-1566.39,1640000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INEPAR,INEP4,1.56,-8.61,-1566.39,1330000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INTELBRAS,INTB3,30.3,22.8,14.14,30070000.0,FASE OPERACIONAL
JALLESMACHAD,JALL3,9.56,4.62,58.08,7010000.0,FASE OPERACIONAL
JBS,JBSS3,35.28,5.19,8.40,312820000.0,FASE OPERACIONAL
JOAO FORTES,JFEN3,1.24,-3.62,1823.01,803650.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
JHSF PART,JHSF3,6.16,4.98,55.69,22850000.0,FASE OPERACIONAL
JOSAPAR,JOPA3,27.0,12.31,3.11,5090.0,FASE OPERACIONAL
JOSAPAR,JOPA4,35.0,12.31,3.11,40952.0,FASE OPERACIONAL
NOT FOUND,JPSA3,,,,,
JSL,JSLG3,6.87,10.71,11.41,3970000.0,FASE OPERACIONAL
KEPLER WEBER,KEPL3,35.99,6.13,11.03,7900000.0,FASE OPERACIONAL
KLABIN S/A,KLBN11,24.74,10.27,31.11,118090000.0,FASE OPERACIONAL
KLABIN S/A,KLBN3,5.69,10.27,31.11,553680.0,FASE OPERACIONAL
KLABIN S/A,KLBN4,4.74,10.27,31.11,2300000.0,FASE OPERACIONAL
KORA SAUDE,KRSA3,4.27,25.98,15.73,828200.0,FASE OPERACIONAL
NOT FOUND,LAME3,,,,,
NOT FOUND,LAME4,,,,,
TERRASANTAPA,LAND3,18.47,33.75,63.81,757910.0,FASE OPERACIONAL
LAVVI,LAVV3,5.61,2.68,31.28,4830000.0,FASE OPERACIONAL
LOCAMERICA,LCAM3,25.85,11.6,25.49,65310000.0,FASE OPERACIONAL
METAL LEVE,LEVE3,31.87,5.85,19.99,12440000.0,FASE OPERACIONAL
LIGHT S/A,LIGT3,10.92,6.46,11.52,29240000.0,FASE OPERACIONAL
ELETROPAR,LIPR3,68.0,27.99,,12500.0,FASE OPERACIONAL
QUERO-QUERO,LJQQ3,10.22,9.68,9.25,25530000.0,FASE OPERACIONAL
LE LIS BLANC,LLIS3,1.39,-4.31,-50.70,868040.0,FASE OPERACIONAL
LOG COM PROP,LOGG3,28.76,10.7,248.79,16820000.0,FASE OPERACIONAL
LOG-IN,LOGN3,20.98,11.87,19.14,14920000.0,FASE OPERACIONAL
LOPES BRASIL,LPSB3,2.76,4.88,25.67,3250000.0,FASE OPERACIONAL
LOJAS RENNER,LREN3,27.93,30.51,8.45,298690000.0,FASE OPERACIONAL
LUPATECH,LUPA3,6.02,24.89,14.63,14220000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA,LUXM4,81.97,20.16,16.81,114420.0,FASE OPERACIONAL
WDC NETWORKS,LVTC3,15.79,6.0,13.98,3300000.0,FASE OPERACIONAL
LOCAWEB,LWSA3,9.22,147.33,3.66,135310000.0,FASE OPERACIONAL
CEMEPE,MAPT4,21.51,-157.68,,1260.0,FASE OPERACIONAL
MATER DEI,MATD3,14.72,14.45,21.58,10720000.0,FASE OPERACIONAL
MOBLY,MBLY3,5.82,-5.79,-11.34,2850000.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,23.37,19.02,5.64,29960000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,6.35,8.42,8.66,1790000.0,FASE OPERACIONAL
IMC S/A,MEAL3,2.47,-40.23,-1.33,5400000.0,FASE OPERACIONAL
MELNICK,MELK3,4.58,9.53,6.80,2410000.0,FASE OPERACIONAL
MANGELS INDL,MGEL4,13.22,3.39,26.47,24460.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,7.22,47.87,2.85,803520000.0,FASE OPERACIONAL
MILLS,MILS3,6.4,13.7,16.50,7070000.0,FASE OPERACIONAL
MULTILASER,MLAS3,7.38,6.5,16.60,12160000.0,FASE OPERACIONAL
MUNDIAL,MNDL3,33.34,3.77,13.75,91210.0,FASE OPERACIONAL
MINUPAR,MNPR3,6.08,1.03,13.99,74820.0,FASE OPERACIONAL
MONT ARANHA,MOAR3,397.0,7.74,34480.16,1390000.0,FASE OPERACIONAL
MOSAICO,MOSI3,8.32,37.15,6.27,6520000.0,FASE OPERACIONAL
MOVIDA,MOVI3,16.37,8.64,29.43,35060000.0,FASE OPERACIONAL
MARFRIG,MRFG3,22.39,2.82,13.28,138100000.0,FASE OPERACIONAL
MRV,MRVE3,13.5,10.93,13.58,58930000.0,FASE OPERACIONAL
MELHOR SP,MSPA3,48.5,-8.39,-33.39,29846.0,FASE OPERACIONAL
MELHOR SP,MSPA4,46.0,-8.39,-33.39,28308.0,FASE OPERACIONAL
METAL IGUACU,MTIG4,35.44,,0.02,14850.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,7.56,12.35,7.61,4210000.0,FASE OPERACIONAL
METISA,MTSA4,41.0,6.55,13.19,153730.0,FASE OPERACIONAL
MULTIPLAN,MULT3,21.3,29.12,42.09,141390000.0,FASE OPERACIONAL
WETZEL S/A,MWET3,22.5,1.38,29.73,71412.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S/A,MWET4,16.99,1.38,29.73,38990.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHP-MAXION,MYPK3,14.69,6.73,8.02,20850000.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,16.05,6.42,18.37,31610000.0,FASE OPERACIONAL
NEOGRID,NGRD3,2.85,14.92,12.81,5230000.0,FASE OPERACIONAL
GETNINJAS,NINJ3,4.77,1.62,-74.19,3470000.0,FASE OPERACIONAL
NORDON MET,NORD3,10.0,54.5,96.36,2830.0,PARALISADA
GRUPO NATURA,NTCO3,22.99,42.01,2.29,286790000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,253.0,5.35,6.81,0.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,12.28,11.84,28.73,17910000.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,24.1,10.05,16.76,297900.0,FASE OPERACIONAL
OI,OIBR3,1.01,-23.27,-16.71,62280000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,1.65,-23.27,-16.71,1100000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
NOT FOUND,OMGE3,,,,,
ONCOCLINICAS,ONCO3,10.37,131.44,1.50,15360000.0,FASE OPERACIONAL
OCEANPACT,OPCT3,2.68,156.06,0.89,2580000.0,FASE OPERACIONAL
ORIZON,ORVR3,26.19,38.19,14.56,9710000.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,8.23,18.0,1251.05,223130.0,FASE OPERACIONAL
IHPARDINI,PARD3,21.67,7.86,18.63,6920000.0,FASE OPERACIONAL
PANATLANTICA,PATI3,69.0,4.04,18.60,3360.0,FASE OPERACIONAL
PANATLANTICA,PATI4,59.61,4.04,18.60,1720.0,FASE OPERACIONAL
P.ACUCAR-CBD,PCAR3,21.72,4.52,4.82,54050000.0,FASE OPERACIONAL
PDG REALT,PDGR3,1.45,-4.63,-60.21,1560000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PETROBRAS,PETR3,36.99,3.3,56.06,595880000.0,FASE OPERACIONAL
PETROBRAS,PETR4,33.88,3.3,56.06,1990000000.0,FASE OPERACIONAL
PETZ,PETZ3,17.51,33.57,8.27,108990000.0,FASE OPERACIONAL
PROFARMA,PFRM3,4.92,7.68,2.22,806260.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,8.37,10.52,5.34,7630000.0,FASE OPERACIONAL
PLASCAR PART,PLAS3,10.9,-6.54,-8.21,5230.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,3.62,4.66,14.41,2750000.0,FASE OPERACIONAL
PARANAPANEMA,PMAM3,7.78,-13.23,-5.00,3080000.0,FASE OPERACIONAL
DIMED,PNVL3,12.53,23.18,3.26,8350000.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.76,13.39,8.90,777980.0,FASE OPERACIONAL
MARCOPOLO,POMO4,3.3,13.39,8.90,14010000.0,FASE OPERACIONAL
POSITIVO TEC,POSI3,8.92,3.49,14.51,34480000.0,FASE OPERACIONAL
FOCUS ON,POWE3,10.69,10.26,3.52,4770000.0,FASE OPERACIONAL
PETRORIO,PRIO3,23.81,11.08,52.94,412770000.0,FASE OPERACIONAL
PRINER,PRNR3,6.23,11.59,4.97,704920.0,FASE OPERACIONAL
PORTOBELLO,PTBL3,8.91,6.57,15.25,9380000.0,FASE OPERACIONAL
PETTENATI,PTNT3,12.72,5.6,11.11,224820.0,FASE OPERACIONAL
PETTENATI,PTNT4,6.12,5.6,11.11,121530.0,FASE OPERACIONAL
QUALICORP,QUAL3,17.79,10.28,28.27,36300000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,22.38,28.43,5.80,145120000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,16.66,22.05,25.32,184730000.0,FASE OPERACIONAL
RAIZEN,RAIZ4,6.25,8.98,3.26,55890000.0,FASE OPERACIONAL
IRANI,RANI3,6.29,5.13,24.80,8010000.0,FASE OPERACIONAL
RANDON PART,RAPT3,12.59,4.06,18.30,140740.0,FASE OPERACIONAL
RANDON PART,RAPT4,12.04,4.06,18.30,27030000.0,FASE OPERACIONAL
RECRUSUL,RCSL3,3.97,216.87,1.35,17670000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,1.21,216.87,1.35,1650000.0,FASE OPERACIONAL
RNI,RDNI3,9.21,103.44,2.25,237340.0,FASE OPERACIONAL
REDE D OR,RDOR3,44.01,28.79,18.29,134410000.0,FASE OPERACIONAL
PETRORECSA,RECV3,20.3,19.7,24.67,11440000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,6.62,7.27,20.31,7550.0,FASE OPERACIONAL
LOCALIZA,RENT3,57.77,16.5,27.79,394810000.0,FASE OPERACIONAL
RENOVA,RNEW11,6.8,-316.0,-6.80,64870.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
RENOVA,RNEW3,2.37,-316.0,-6.80,161200.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
