Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ALLIAR,AALR3,13.43,15.41,12.33,17290000.0,FASE OPERACIONAL
AMBEV S/A,ABEV3,17.51,13.4,27.80,396310000.0,FASE OPERACIONAL
AERIS,AERI3,8.26,36.71,7.06,19900000.0,FASE OPERACIONAL
AES BRASIL,AESB3,11.55,107.18,8.30,24460000.0,FASE OPERACIONAL
AFLUENTE T,AFLT3,8.65,25.36,53.41,3940.0,FASE OPERACIONAL
BRASILAGRO,AGRO3,26.49,4.85,32.47,23470000.0,FASE OPERACIONAL
AGROGALAXY,AGXY3,9.5,16.33,2.79,1010000.0,FASE OPERACIONAL
SPTURIS,AHEB3,26.5,-5.93,-19.49,3200.0,FASE OPERACIONAL
SPTURIS,AHEB5,20.0,-5.93,-19.49,31792.0,FASE OPERACIONAL
ALLIED,ALLD3,16.02,2.98,8.39,9600000.0,FASE OPERACIONAL
ALPARGATAS,ALPA3,35.44,37.08,14.25,102930.0,FASE OPERACIONAL
ALPARGATAS,ALPA4,41.79,37.08,14.25,125650000.0,FASE OPERACIONAL
ESTAPAR,ALPK3,5.15,-306.01,-1.08,168810.0,FASE OPERACIONAL
ALIANSCSONAE,ALSO3,22.34,20.94,37.03,29610000.0,FASE OPERACIONAL
ALUPAR,ALUP11,24.44,3.32,71.60,20450000.0,FASE OPERACIONAL
ALUPAR,ALUP3,8.16,3.32,71.60,641460.0,FASE OPERACIONAL
ALUPAR,ALUP4,8.33,3.32,71.60,654340.0,FASE OPERACIONAL
LOJAS MARISA,AMAR3,4.9,-164.54,-0.62,31180000.0,FASE OPERACIONAL
AMBIPAR,AMBP3,43.35,24.8,17.76,87300000.0,FASE OPERACIONAL
AMERICANAS,AMER3,37.4,86.54,2.55,253970000.0,FASE OPERACIONAL
ANIMA,ANIM3,7.28,33.89,12.33,27590000.0,FASE OPERACIONAL
ALPER S.A.,APER3,34.07,95.91,3.39,3430000.0,FASE PRÉ-OPERACIONAL
ARMAC,ARML3,26.81,138.14,36.62,12980000.0,FASE OPERACIONAL
AREZZO CO,ARZZ3,78.04,19.24,16.90,62920000.0,FASE OPERACIONAL
ASSAI,ASAI3,15.53,9.81,6.50,213210000.0,FASE OPERACIONAL
ATMASA,ATMP3,4.0,-4.17,-8.76,198730.0,FASE OPERACIONAL
ATOMPAR,ATOM3,3.61,9.08,21.77,141130.0,FASE OPERACIONAL
ALPHAVILLE,AVLL3,26.13,-5.59,-83.77,455350.0,FASE OPERACIONAL
AZEVEDO,AZEV3,4.2,1.39,395.24,847580.0,FASE OPERACIONAL
AZEVEDO,AZEV4,3.56,1.39,395.24,3280000.0,FASE OPERACIONAL
AZUL,AZUL4,28.76,-19.0,-10.79,186500000.0,FASE OPERACIONAL
BAHEMA,BAHI3,14.43,-18.78,-5.47,36910.0,FASE OPERACIONAL
BAUMER,BALM3,15.8,10.39,8.25,3350.0,FASE OPERACIONAL
BAUMER,BALM4,13.68,10.39,8.25,25030.0,FASE OPERACIONAL
EXCELSIOR,BAUH4,76.98,23.42,9.20,20410.0,FASE OPERACIONAL
BR BROKERS,BBRK3,1.45,-0.88,-71.69,3340000.0,FASE OPERACIONAL
BARDELLA,BDLL3,12.35,-5.64,-227.65,21300.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
BARDELLA,BDLL4,10.7,-5.64,-227.65,6940.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
