Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
ALLIAR,AALR3,14.13,18.34,10.90,17120000.0,FASE OPERACIONAL
AMBEV S/A,ABEV3,17.75,13.6,27.80,383130000.0,FASE OPERACIONAL
AERIS,AERI3,8.09,36.01,7.06,19940000.0,FASE OPERACIONAL
AES BRASIL,AESB3,11.82,108.49,8.30,24280000.0,FASE OPERACIONAL
AFLUENTE T,AFLT3,8.65,25.36,53.41,4930.0,FASE OPERACIONAL
BRASILAGRO,AGRO3,27.58,5.08,32.47,22770000.0,FASE OPERACIONAL
AGROGALAXY,AGXY3,7.9,41.13,1.36,989740.0,FASE OPERACIONAL
SPTURIS,AHEB3,26.5,-7.17,-15.75,3200.0,FASE OPERACIONAL
SPTURIS,AHEB5,20.0,-7.17,-15.75,31792.0,FASE OPERACIONAL
ALLIED,ALLD3,16.78,3.13,8.39,9430000.0,FASE OPERACIONAL
ALPARGATAS,ALPA3,34.61,36.76,14.25,103920.0,FASE OPERACIONAL
ALPARGATAS,ALPA4,42.0,36.76,14.25,124540000.0,FASE OPERACIONAL
ESTAPAR,ALPK3,5.1,-295.11,-1.08,168380.0,FASE OPERACIONAL
ALIANSCSONAE,ALSO3,21.32,20.1,37.03,28580000.0,FASE OPERACIONAL
ALUPAR,ALUP11,24.77,3.31,71.60,20720000.0,FASE OPERACIONAL
ALUPAR,ALUP3,8.08,3.31,71.60,641240.0,FASE OPERACIONAL
ALUPAR,ALUP4,8.39,3.31,71.60,654190.0,FASE OPERACIONAL
LOJAS MARISA,AMAR3,4.95,-165.4,-0.62,30500000.0,FASE OPERACIONAL
AMBIPAR,AMBP3,39.98,29.43,18.23,85120000.0,FASE OPERACIONAL
AMERICANAS,AMER3,34.42,176.11,1.40,248900000.0,FASE OPERACIONAL
ANIMA,ANIM3,7.2,33.74,12.33,27460000.0,FASE OPERACIONAL
ALPER S.A.,APER3,34.43,97.17,3.39,3480000.0,FASE PRÉ-OPERACIONAL
ARMAC,ARML3,25.55,131.97,36.62,12930000.0,FASE OPERACIONAL
AREZZO CO,ARZZ3,77.75,19.17,16.90,61590000.0,FASE OPERACIONAL
ASSAI,ASAI3,15.97,10.03,6.50,211450000.0,FASE OPERACIONAL
ATMASA,ATMP3,4.16,-4.22,-8.76,204800.0,FASE OPERACIONAL
ATOMPAR,ATOM3,3.69,9.33,21.77,149780.0,FASE OPERACIONAL
ALPHAVILLE,AVLL3,31.0,-6.18,-63.77,131970.0,FASE OPERACIONAL
AZEVEDO,AZEV3,4.02,1.32,395.24,850130.0,FASE OPERACIONAL
AZEVEDO,AZEV4,3.37,1.32,395.24,3500000.0,FASE OPERACIONAL
AZUL,AZUL4,26.44,-12.17,-19.48,176560000.0,FASE OPERACIONAL
BAHEMA,BAHI3,14.4,-18.75,-5.47,36580.0,FASE OPERACIONAL
BAUMER,BALM3,15.8,10.39,8.25,3350.0,FASE OPERACIONAL
BAUMER,BALM4,13.68,10.39,8.25,25910.0,FASE OPERACIONAL
EXCELSIOR,BAUH4,80.0,19.08,11.24,18900.0,FASE OPERACIONAL
BR BROKERS,BBRK3,1.51,-0.92,-78.69,3270000.0,FASE OPERACIONAL
BARDELLA,BDLL3,10.2,-5.61,-227.65,13020.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
BARDELLA,BDLL4,10.61,-5.61,-227.65,5410.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MINERVA,BEEF3,10.29,6.16,7.71,84850000.0,FASE OPERACIONAL
BIOMM,BIOM3,14.0,-17.96,-67.85,127490.0,FASE PRÉ-OPERACIONAL
BK BRASIL,BKBR3,8.6,-9.96,-10.43,21130000.0,FASE OPERACIONAL
BLAU,BLAU3,38.14,13.25,35.33,15210000.0,FASE OPERACIONAL
BIC MONARK,BMKS3,230.74,-35.75,3.85,90860.0,FASE OPERACIONAL
BEMOBI TECH,BMOB3,14.65,6.02,34.88,18960000.0,FASE OPERACIONAL
BOMBRIL,BOBR4,1.76,3.94,14.71,113810.0,FASE OPERACIONAL
BRADESPAR,BRAP3,43.38,3.34,,10160000.0,FASE OPERACIONAL
BRADESPAR,BRAP4,45.79,3.34,,152400000.0,FASE OPERACIONAL
BRF SA,BRFS3,23.12,12.32,6.29,153610000.0,FASE OPERACIONAL
BRISANET,BRIT3,7.02,45.65,14.21,6110000.0,FASE OPERACIONAL
BRASKEM,BRKM3,48.91,2.48,24.39,583150.0,FASE OPERACIONAL
BRASKEM,BRKM5,49.61,2.48,24.39,188700000.0,FASE OPERACIONAL
BRASKEM,BRKM6,36.0,2.48,24.39,89692.0,FASE OPERACIONAL
BR MALLS PAR,BRML3,8.03,24.02,42.03,136120000.0,FASE OPERACIONAL
BR PROPERT,BRPR3,7.77,13.9,120.84,21570000.0,FASE OPERACIONAL
CAMBUCI,CAMB3,4.86,9.1,14.91,313310.0,FASE OPERACIONAL
CAMIL,CAML3,10.3,8.74,7.15,15500000.0,FASE OPERACIONAL
MELIUZ,CASH3,3.87,116.81,10.77,262500000.0,FASE OPERACIONAL
CASAN,CASN3,15.01,45.08,21.44,0.0,FASE OPERACIONAL
