Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
CAL S/A,CALI3,98.18,15.96,8.3,0.0
CAL S/A,CALI4,50.0,13.0,8.3,0.0
PENALTY,CAMB3,4.5,6.21,18.9,140192.0
CAMIL,CAML3,9.06,9.56,6.3,16771800.0
CSU CARDSYST,CARD3,13.93,7.22,16.5,3784190.0
MELIUZ,CASH3,2.2,-131.95,-4.4,119739000.0
CBA,CBAV3,23.47,,,44084100.0
AMPLA ENERG,CBEE3,21.0,9.26,11.6,6160.0
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,11.37,12.35,29.1,101837000.0
CEA MODAS,CEAB3,4.91,-12.47,-3.1,14837600.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,15.1,-2.34,-20.3,41825.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,14.66,-2.52,-20.3,8579.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,14.49,-2.59,-20.3,111472.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,7.13,4.42,6.5,8590.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,5.36,4.12,6.5,47608.0
COELBA,CEEB3,34.5,6.65,20.8,54079.0
COELBA,CEEB5,39.0,7.04,20.8,0.0
CEEE-D,CEED3,44.2,-24.48,-4.2,2839.0
CEEE-D,CEED4,55.8,-28.55,-4.2,0.0
CEG,CEGR3,79.89,27.55,17.9,531.0
CELPE,CEPE3,128.0,14.0,13.1,0.0
CELPE,CEPE5,27.02,7.23,13.1,5391.0
CELPE,CEPE6,27.0,7.22,13.1,5168.0
CESP CIA ENERGETICA SAO PAULO,CESP3,22.81,7.6,55.0,116109.0
CESP CIA ENERGETICA SAO PAULO,CESP5,22.99,7.65,55.0,9945.0
CESP CIA ENERGETICA SAO PAULO,CESP6,22.95,7.64,55.0,48709900.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS,CGAS3,123.01,8.76,21.8,11341.0
COMPANHIA DE GÁS DE SÃO PAULO - COMGÁSS,CGAS5,116.25,8.41,21.8,761319.0
GRAZZIOTIN,CGRA3,37.3,5.82,18.8,45316.0
GRAZZIOTIN,CGRA4,36.0,5.59,18.8,246115.0
CIELO,CIEL3,2.47,3.91,16.2,84976400.0
CLEARSALE,CLSA3,8.64,,,19671400.0
CELESC,CLSC3,58.01,3.0,8.0,17216.0
CELESC,CLSC4,64.3,3.22,8.0,467543.0
CEMIG,CMIG3,17.2,7.29,16.6,6286910.0
CEMIG,CMIG4,12.99,5.9,16.6,96719800.0
CSNMINERACAO,CMIN3,6.74,2.65,53.8,50137900.0
CIA ENERG CEARA - COELCE,COCE3,58.92,7.14,13.9,0.0
CIA ENERG CEARA - COELCE,COCE5,57.72,7.06,13.9,713557.0
COGNA,COGN3,2.18,-46.61,-5.1,71230000.0
CORREA RIBEIRO SA COM. IND.,CORR4,82.0,18.34,-18.0,0.0
CPFL ENERGIA S.A.,CPFE3,29.65,7.2,18.0,70515700.0
COPEL,CPLE11,34.88,6.32,17.1,14849900.0
COPEL,CPLE3,6.3,5.85,17.1,7141650.0
COPEL,CPLE5,27.0,20.36,17.1,1546.0
COPEL,CPLE6,7.15,6.45,17.1,77576900.0
CR2,CRDE3,16.65,-2.59,-460.7,5817.0
CARREFOUR BR,CRFB3,19.68,9.15,5.8,96527900.0
CRISTAL,CRPG3,75.78,8.78,23.2,185.0
CRISTAL,CRPG5,52.09,5.74,23.2,709857.0
CRISTAL,CRPG6,54.49,6.04,23.2,19262.0
COSAN SA INDUSTRIA E COMERCIO,CSAN3,22.31,20.89,14.3,161244000.0
CRUZEIRO EDU,CSED3,4.7,6.4,16.1,5503540.0
COPASA MG,CSMG3,14.24,6.27,21.9,18639400.0
CSN,CSNA3,29.0,2.62,41.5,308734000.0
COSERN,CSRN3,17.15,6.68,20.1,22257.0
COSERN,CSRN5,17.0,6.64,20.1,333.0
COSERN,CSRN6,19.0,7.11,20.1,605.0
KARSTEN,CTKA3,27.5,13.95,9.7,213.0
KARSTEN,CTKA4,10.2,11.73,9.7,87128.0
COTEMINAS,CTNM3,8.02,7.11,8.6,1920.0
COTEMINAS,CTNM4,3.5,6.43,8.6,84236.0
SANTANENSE,CTSA3,1.97,15.26,4.4,360506.0
SANTANENSE,CTSA4,1.19,12.03,4.4,274665.0
CURY S/A,CURY3,7.05,5.31,22.4,7895970.0
CVC BRASIL,CVCB3,11.06,-6.6,-60.9,143184000.0
CYRELA BRAZIL REALTY,CYRE3,14.41,8.97,17.1,106743000.0
DIAGNOSTICOS DA AMERICA SA,DASA3,24.34,106.61,1.6,14661900.0
DESKTOPSIGMA,DESK3,15.72,,,5806400.0
DEXXOS PAR,DEXP3,8.8,5.49,11.9,3327570.0
DEXXOS PAR,DEXP4,7.56,4.83,11.9,30164.0
Direcional Engenharia,DIRR3,11.5,6.52,18.1,18437500.0
DOMMO,DMMO3,0.94,8.58,34.2,15447800.0
D1000VFARMA,DMVF3,3.86,1.7,7.6,430065.0
DOHLER,DOHL3,19.0,14.88,14.0,463.0
DOHLER,DOHL4,5.83,4.55,14.0,27849.0
DOTZ SA,DOTZ3,2.24,,,245408.0
DTCOM,DTCY3,7.6,-36.0,-21.6,2490.0
DEXCO,DXCO3,13.49,8.15,19.1,52892000.0
ELECTRO AÇO ALTONA S/A,EALT3,10.02,9.22,10.2,2893.0
ELECTRO AÇO ALTONA S/A,EALT4,7.03,7.27,10.2,223115.0
ECORODOVIAS,ECOR3,6.38,6.33,42.6,43151300.0
ENCORPAR,ECPR3,90.25,-74.06,,660.0
ENCORPAR,ECPR4,90.0,-73.86,,1539.0
CEEE,EEEL3,400.0,9.98,33.5,0.0
CEEE,EEEL4,399.0,9.95,33.5,973.0
ENGIE BRASIL,EGIE3,39.47,8.45,44.5,52316800.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3,40.0,8.13,17.5,345.0
ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR4,27.48,6.51,17.5,7735.0
ELETROBRÁS,ELET3,34.69,-22.5,-11.8,155595000.0
ELETROBRÁS,ELET5,64.5,-35.79,-11.8,0.0
ELETROBRÁS,ELET6,34.8,-22.55,-11.8,73964300.0
ELETROMIDIA,ELMD3,15.0,-70.27,-8.7,2272650.0
EMAE,EMAE4,43.6,7.32,36.1,605512.0
EMBRAER,EMBR3,16.43,11.3,7.5,199008000.0
ENAUTA PART,ENAT3,19.51,10.05,28.0,23070900.0
EDP ENERGIAS DO BRASIL S/A,ENBR3,20.8,5.87,18.0,74362400.0
ENEVA,ENEV3,12.79,16.96,27.7,85104400.0
ENERGISA,ENGI11,41.83,7.06,17.6,80701600.0
ENERGISA,ENGI3,13.88,9.28,17.6,112554.0
ENERGISA,ENGI4,7.0,6.5,17.6,172992.0
ENJOEI,ENJU3,2.65,-0.91,-108.6,7401290.0
ENERGISA MT,ENMT3,81.77,12.49,25.4,278489.0
ENERGISA MT,ENMT4,81.79,12.5,25.4,1765.0
EMBPAR S/A,EPAR3,18.0,4.98,6.3,39382.0
EQTL PARA,EQPA3,6.45,9.36,23.5,59254.0
EQTL PARA,EQPA5,7.3,10.43,23.5,265.0
EQTL PARA,EQPA6,10.68,14.71,23.5,0.0
EQTL PARAC,EQPA7,6.62,9.57,23.5,81.0
EQUATORIAL ENERGIA S.A.,EQTL3,25.35,7.95,23.2,189517000.0
ESPACOLASER,ESPA3,4.03,7.63,27.9,25199000.0
ESTRELA,ESTR3,40.0,4.85,13.5,0.0
ESTRELA,ESTR4,67.18,5.77,13.5,0.0
ETERNIT,ETER3,14.8,2.44,26.7,40662600.0
EUCATEX,EUCA3,13.0,3.81,18.3,91751.0
EUCATEX,EUCA4,8.61,2.83,18.3,473358.0
Even,EVEN3,5.72,1.22,16.8,12274900.0
EZTec,EZTC3,17.03,10.41,26.3,45008400.0
FERBASA,FESA3,52.0,5.24,35.1,14319.0
FERBASA,FESA4,49.0,4.93,35.1,19541100.0
Fer Heringer,FHER3,18.57,3.01,14.4,18444900.0
UNIFIQUE,FIQE3,5.12,,,3384640.0
FLEURY,FLRY3,17.85,10.78,19.0,38682100.0
FRAS-LE S.A.,FRAS3,13.23,10.78,12.5,3454100.0
Metalfrio,FRIO3,50.59,16.62,3.5,0.0
POMIFRUTAS,FRTA3,4.76,-262.41,-1.6,8210.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA3,29.0,22.26,12.8,5315.0
"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA",GEPA4,30.0,22.81,12.8,19509.0
GAFISA,GFSA3,1.66,10.45,10.5,12354900.0
GERDAU S.A.,GGBR3,23.4,2.54,23.9,1259640.0
GERDAU S.A.,GGBR4,29.4,3.09,23.9,327527000.0
GPS,GGPS3,14.6,,,13886500.0
GRUPO MATEUS,GMAT3,5.71,13.82,6.2,23868200.0
INTERMEDICA,GNDI3,66.95,91.13,3.9,331267000.0
METALÚRGICA GERDAU,GOAU3,10.45,0.95,23.9,1048820.0
METALÚRGICA GERDAU,GOAU4,11.83,1.03,23.9,90325300.0
GOL LINHAS AEREAS INTELIGENTES SA,GOLL4,14.86,-7.35,-35.2,92451400.0
CELGPAR,GPAR3,40.51,15.92,90.6,401.0
GRENDENE SA,GRND3,7.87,14.72,17.3,12589700.0
Generalshopp,GSHP3,28.06,40.15,33.3,14166.0
GUARARAPES CONFECÇÕES,GUAR3,11.07,26.18,4.0,18230000.0
HAGA,HAGA3,9.9,25.04,10.2,288426.0
HAGA,HAGA4,1.9,4.3,10.2,181384.0
HAPVIDA,HAPV3,11.98,162.85,5.5,451559000.0
Helbor,HBOR3,3.45,18.9,7.1,4500010.0
HBR REALTY,HBRE3,6.8,16.74,86.7,625750.0
HIDROVIAS,HBSA3,2.86,31.68,15.2,8831110.0
CIA HABITASUL,HBTS5,45.0,2.93,58.9,2827.0
HERCULES S/A,HETA3,96.0,568.56,28.3,0.0
HERCULES S/A,HETA4,7.75,500.05,28.3,35404.0
HOTEIS OTHON S.A.,HOOT4,2.45,-1.44,-88.5,11654.0
HYPERA,HYPE3,32.37,13.4,32.1,102718000.0
INFRACOMM,IFCM3,13.56,,,13482200.0
GRADIENTE,IGBR3,30.02,-5.91,,964447.0
IGUATEMI S.A,IGTI11,18.87,26.41,36.0,44705000.0
IGUATEMI S.A,IGTI3,2.33,23.83,36.0,1468740.0
INEPAR S/A,INEP3,1.38,-4.0,,1156190.0
INEPAR S/A,INEP4,1.38,-4.0,,1195550.0
INTELBRAS,INTB3,31.87,26.88,12.0,37962500.0
ITAÚSA,ITSA3,10.04,67.71,16.7,2262840.0
ITAÚSA,ITSA4,9.87,66.61,16.7,267072000.0
JALLESMACHAD,JALL3,10.94,5.81,51.0,7624540.0
JBS,JBSS3,35.83,5.4,8.1,377218000.0
JOÃO FORTES ENGENHARIA S.A.,JFEN3,1.1,-6.73,958.8,822403.0
JHSF Part,JHSF3,5.05,4.02,56.6,28983100.0
JOSAPAR S/A,JOPA3,25.0,11.87,3.1,1268.0
JOSAPAR S/A,JOPA4,35.0,13.67,3.1,85.0
JULIO SIMOES,JSLG3,7.52,14.18,8.4,3741770.0
KEPLER WEBER SA,KEPL3,56.72,8.11,16.6,12354900.0
KLABIN,KLBN11,24.32,8.92,32.8,138881000.0
KLABIN,KLBN3,5.51,9.59,32.8,665128.0
KLABIN,KLBN4,4.62,8.67,32.8,3220770.0
KORA SAUDE,KRSA3,3.5,,,815491.0
TERRASANTAPA,LAND3,0.0,,,0.0
LAVVI,LAVV3,5.05,2.18,30.6,4598720.0
LOCAMERICA,LCAM3,23.77,10.99,25.4,61722000.0
MAHLE METAL LEVE,LEVE3,26.66,4.98,19.6,8578510.0
LIGHT SA,LIGT3,9.61,5.76,12.4,23416400.0
LIGHTPAR,LIPR3,63.0,-112.08,,14122.0
QUERO-QUERO,LJQQ3,7.61,6.53,9.9,27241900.0
LE LIS BLANC DEUX,LLIS3,1.58,-9.29,-23.7,984591.0
LOG COM PROP,LOGG3,26.4,33.75,74.5,14406100.0
Log-In,LOGN3,24.48,17.8,14.3,14963500.0
LOPES BRASIL,LPSB3,3.28,6.65,24.0,4918900.0
RENNER,LREN3,24.13,14.3,15.3,283431000.0
LUPATECH,LUPA3,5.04,-17.83,-18.5,10176500.0
TREVISA INVESTIMENTOS SA,LUXM4,81.95,20.91,16.2,131211.0
WDC NETWORKS,LVTC3,12.65,,,2992820.0
LOCAWEB,LWSA3,9.18,118.15,4.5,156066000.0
CIA MARCOPOLO,MAPT3,37.0,-225.19,,0.0
CIA MARCOPOLO,MAPT4,21.51,-130.91,,315.0
MATER DEI,MATD3,15.59,,,9413200.0
MOBLY,MBLY3,5.15,-5.02,-11.1,2387430.0
M.DIASBRANCO,MDIA3,20.28,19.76,4.7,39506400.0
MOURA DUBEUX,MDNE3,6.11,5.61,12.5,1784330.0
IMC S/A,MEAL3,2.5,-12.67,-4.3,4074900.0
MELNICK,MELK3,3.7,4.09,9.3,1664410.0
MANGELS,MGEL4,13.45,7.37,12.2,28646.0
MAGAZ LUIZA,MGLU3,6.29,79.37,1.5,841054000.0
MILLS,MILS3,6.42,13.37,17.0,7059550.0
MULTILASER,MLAS3,5.3,,,11546900.0
MUNDIAL S/A,MNDL3,38.0,4.36,12.3,44154.0
MINUPAR,MNPR3,5.65,0.94,14.2,48487.0
MONTEIRO ARANHA,MOAR3,399.99,-135.26,,818904.0
MOSAICO SA,MOSI3,7.55,35.47,5.3,4801620.0
MOVIDA,MOVI3,15.05,6.92,33.7,42831800.0
Marfrig,MRFG3,20.96,2.63,13.8,131914000.0
MRV,MRVE3,11.56,12.33,10.9,63668400.0
MELHORAMENTOS,MSPA3,48.5,-11.8,-23.9,0.0
MELHORAMENTOS,MSPA4,46.0,-11.29,-23.9,0.0
IGUAÇU,MTIG4,32.5,-5.69,-19.4,3876.0
MITRE REALTY,MTRE3,5.4,9.16,8.1,3915020.0
METISA,MTSA4,36.97,4.68,13.2,110470.0
Multiplan,MULT3,21.06,20.58,56.2,140119000.0
WETZEL S.A.,MWET3,20.5,23.86,1.8,409.0
WETZEL S.A.,MWET4,17.42,22.3,1.8,71400.0
IOCHPE-MAXION,MYPK3,12.15,7.32,6.9,19133400.0
NEOENERGIA,NEOE3,16.0,5.91,20.5,18443900.0
NEOGRID,NGRD3,2.56,11.64,13.9,3966070.0
GETNINJAS,NINJ3,3.54,,,2008430.0
NORDON INDS METALURGICAS SA,NORD3,10.5,-102.42,-52.8,11167.0
GRUPO NATURA,NTCO3,22.21,18.3,5.1,266041000.0
NUTRIPLANT,NUTR3,253.0,9.62,3.8,0.0
CONSERVAS ODERICH SA,ODER4,190.0,19.0,18.9,0.0
ODONTOPREV,ODPV3,11.88,10.18,31.9,22556000.0
OUROFINO S/A,OFSA3,25.85,11.22,15.9,203708.0
OI,OIBR3,0.84,-9.64,-174.5,103980000.0
OI,OIBR4,1.35,-10.6,-174.5,2517560.0
ONCOCLINICAS,ONCO3,9.61,,,10862800.0
OCEANPACT,OPCT3,3.51,415.6,0.4,3005910.0
ORIZON,ORVR3,28.8,45.87,13.2,13191200.0
OSX BRASIL,OSXB3,7.81,-57.32,-387.7,114896.0
IHPARDINI,PARD3,17.37,6.18,19.1,7490790.0
PANATLANTICA,PATI3,74.8,5.56,13.1,2023.0
PANATLANTICA,PATI4,64.99,4.89,13.1,2717.0
PÃO DE AÇÚCAR,PCAR3,23.97,2.01,7.0,52220500.0
PDG REALT,PDGR3,1.24,-23.58,-11.7,1638150.0
PADTEC,PDTC3,5.87,15.08,9.4,509975.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB3,64.5,-17.51,-85.6,2637.0
CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA,PEAB4,74.0,-23.16,-85.6,6681.0
PETROBRAS,PETR3,36.97,3.93,42.1,682392000.0
PETROBRAS,PETR4,34.23,3.74,42.1,2247930000.0
PETZ,PETZ3,17.52,45.82,9.2,117269000.0
PROFARMA,PFRM3,4.63,4.38,3.8,419514.0
PAGUE MENOS,PGMN3,10.91,13.49,5.3,7537930.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,9.99,-6.64,-7.8,4206.0
PLANOEPLANO,PLPL3,3.13,2.13,27.8,2430880.0
PARANAPANEMA S.A.,PMAM3,8.04,-46.05,-1.4,2546070.0
PANVEL FARMÁCIAS,PNVL3,12.86,31.94,2.4,7185610.0
MARCOPOLO,POMO3,2.35,-77.42,-1.2,737908.0
MARCOPOLO,POMO4,2.62,-83.56,-1.2,17552900.0
WILSON SONS,PORT3,56.55,,,3698900.0
POSITIVO INF,POSI3,7.73,5.8,7.9,28703500.0
FOCUS,POWE3,10.91,10.65,3.5,2679800.0
PETRORIO,PRIO3,28.2,10.99,50.0,585456000.0
PRINER,PRNR3,5.98,7.86,7.0,1011920.0
PORTOBELLO S/A,PTBL3,8.47,5.72,16.9,7812460.0
PETTENATI,PTNT3,14.4,13.8,7.5,221454.0
PETTENATI,PTNT4,6.13,7.1,7.5,97972.0
QUALICORP,QUAL3,13.18,6.09,37.4,49381900.0
RAIADROGASIL,RADL3,23.79,30.48,5.5,164381000.0
RUMO S.A.,RAIL3,15.25,25.39,21.2,203991000.0
RAIZEN,RAIZ4,6.21,13.83,3.3,58070900.0
CELULOSE IRANI,RANI3,5.9,4.3,27.5,7408020.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,10.32,4.33,13.3,119586.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,10.08,4.26,13.3,30434900.0
RECRUSUL,RCSL3,3.55,291.71,1.7,18248100.0
RECRUSUL,RCSL4,1.1,88.69,1.7,1273210.0
RNI,RDNI3,9.3,169.81,1.4,265175.0
REDE D OR,RDOR3,51.3,29.83,20.2,205977000.0
PETRORECONCA,RECV3,22.23,,,17386200.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.96,7.26,21.0,25304.0
LOCALIZA RENT A CAR,RENT3,53.21,14.82,29.6,376072000.0
RENOVA,RNEW11,5.71,-23.67,-88.7,62712.0
RENOVA,RNEW3,1.99,-23.79,-88.7,175717.0
RENOVA,RNEW4,1.87,-23.62,-88.7,406280.0
ROMI,ROMI3,13.6,6.78,15.0,12812800.0
ALFA HOLDINGS,RPAD3,6.44,-129.98,,4673.0
ALFA HOLDINGS,RPAD5,8.0,-166.05,,5063.0
ALFA HOLDINGS,RPAD6,4.63,-88.12,,4343.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.9,-0.66,-16.9,149253.0
3R PETROLEUM,RRRP3,38.62,21.57,34.2,184807000.0
ROSSI RESIDENCIAL,RSID3,7.69,-67.68,-10.5,572774.0
METALURGICA RIOSULENSE S/A,RSUL4,60.9,6.13,19.6,270768.0
SANEPAR,SAPR11,20.43,4.4,40.7,28907600.0
SANEPAR,SAPR3,3.95,4.3,40.7,1627900.0
SANEPAR,SAPR4,4.09,4.4,40.7,12882800.0
GRUPO SBF,SBFG3,20.92,22.78,6.7,26410100.0
SABESP,SBSP3,42.39,9.47,23.4,90659500.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,34.1,23.87,53.2,133382.0
SER EDUCA,SEER3,10.74,7.66,14.2,6179800.0
SEQUOIA LOG,SEQL3,14.85,143.95,1.2,28206600.0
Springs,SGPS3,4.8,7.79,6.9,285350.0
TIME FOR FUN,SHOW3,3.1,-2.67,-449.6,1956320.0
SCHULZ,SHUL4,8.31,12.71,9.1,1598400.0
SIMPAR,SIMH3,9.93,7.79,22.3,21351600.0
SLC Agricola,SLCE3,50.86,8.03,29.0,78258200.0
EDITORA SARAIVA,SLED3,12.71,-5.97,-48.3,225617.0
EDITORA SARAIVA,SLED4,7.74,-5.79,-48.3,826354.0
SMART FIT,SMFT3,17.97,-29.28,-23.2,23221400.0
SAO MARTINHO,SMTO3,43.0,11.08,34.0,55575500.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.3,-22.65,-0.9,16641.0
BOA SAFRA,SOJA3,15.5,12.04,16.1,5475880.0
GRUPO SOMA,SOMA3,12.71,49.3,10.6,63550200.0
SONDOTECNICA S/A.,SOND3,40.2,12.6,8.0,0.0
SONDOTECNICA S/A.,SOND5,36.0,10.81,8.0,3091.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,600.0
SINQIA,SQIA3,15.91,34.35,9.7,17552600.0
SBPAR,STBP3,6.14,15.79,21.5,30931000.0
Suzano Papel,SUZB3,57.33,8.29,40.2,384487000.0
SYN PROP TEC,SYNE3,7.23,1.25,68.0,4306510.0
TAESA,TAEE11,41.32,7.74,76.8,98594900.0
TAESA,TAEE3,13.7,7.71,76.8,1011870.0
TAESA,TAEE4,13.71,7.72,76.8,2131700.0
TAURUS ARMAS,TASA3,22.6,4.02,30.2,730672.0
TAURUS ARMAS,TASA4,22.5,4.01,30.2,19140400.0
TECNOSOLO S/A,TCNO3,1.56,-20.53,,28611.0
TECNOSOLO S/A,TCNO4,1.12,-19.17,,66685.0
TECNISA,TCSA3,3.27,-7.5,-48.9,2202340.0
TECHNOS,TECN3,2.05,2.94,19.5,3120680.0
TEKA S.A.,TEKA3,26.1,,0.1,127.0
TEKA S.A.,TEKA4,8.38,,0.1,21066.0
TELEBRAS,TELB3,38.0,-5.39,-129.0,14250.0
TELEBRAS,TELB4,13.54,-0.59,-129.0,89524.0
Tenda,TEND3,11.7,4.58,12.2,16705900.0
TRACK FIELD,TFCO4,10.2,20.31,20.0,2934560.0
Tegma,TGMA3,15.29,8.06,12.1,4772260.0
TIM,TIMS3,12.93,7.75,18.1,94005700.0
TEKNO,TKNO4,70.0,4.64,16.0,1654.0
TOTVS,TOTS3,32.48,17.15,33.3,144860000.0
TRIUNFO PARTICIPACOES SA,TPIS3,1.73,-94.99,-1.9,1787840.0
TC,TRAD3,4.17,,,12604100.0
Trisul,TRIS3,4.78,5.9,21.7,8292900.0
TRANSMISSÃO PAULISTA,TRPL3,33.51,7.19,71.4,62037.0
TRANSMISSÃO PAULISTA,TRPL4,25.35,5.83,71.4,34169800.0
3TENTOS,TTEN3,11.0,15.83,6.1,6481970.0
TUPY,TUPY3,18.54,6.54,8.9,12402200.0
RENAUX,TXRX3,28.0,12.56,19.9,439.0
RENAUX,TXRX4,6.72,9.5,19.9,2879.0
UNICASA,UCAS3,3.76,6.83,13.7,177831.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.94,19.37,1.4,100259000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,97.3,4.75,33.9,2565640.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,98.2,4.79,33.9,28377.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,98.6,4.82,33.9,37422900.0
USIMINAS,USIM3,14.59,1.72,30.2,13013700.0
USIMINAS,USIM5,15.83,1.87,30.2,352454000.0
USIMINAS,USIM6,18.0,2.14,30.2,219.0
VALE,VALE3,101.97,3.0,59.2,2396560000.0
VAMOS,VAMO3,10.93,17.16,26.7,32850600.0
VIBRA,VBBR3,22.68,11.18,2.7,191860000.0
VIA,VIIA3,3.62,13.69,3.2,230178000.0
VITTIA,VITT3,13.9,15.26,19.7,2227520.0
VIVARA S.A.,VIVA3,26.06,19.93,23.8,29527700.0
VIVER,VIVR3,0.92,-6.44,-54.7,4896770.0
TELEF BRASIL,VIVT3,48.64,15.87,12.4,89532600.0
VALID,VLID3,11.02,12.07,6.9,6159190.0
VULCABRAS S/A.,VULC3,8.9,15.23,9.3,4502980.0
VIVEO,VVEO3,16.33,,,8088230.0
