Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
ALLIAR,AALR3,15.64,19.56,10.9,13479400.0
AMBEV S/A,ABEV3,15.4,14.43,22.5,353836000.0
AERIS,AERI3,6.1,29.61,6.6,14881500.0
AES BRASIL,AESB3,11.5,123.29,7.2,12597100.0
AFLUENTE T,AFLT3,9.15,28.0,51.3,5069.0
BRASILAGRO,AGRO3,26.41,4.72,33.2,16129300.0
AGROGALAXY,AGXY3,10.39,14.53,3.0,851172.0
PARQUE ANHEMBI,AHEB3,27.5,-5.74,-20.8,4374.0
PARQUE ANHEMBI,AHEB5,22.0,-4.56,-20.8,112.0
ALLIED,ALLD3,15.55,3.79,6.4,2957880.0
ALPARGATAS,ALPA3,26.16,17.84,20.4,89312.0
ALPARGATAS,ALPA4,30.21,20.73,20.4,96122800.0
ESTAPAR,ALPK3,4.3,32.1,9.5,79474.0
ALIANSCSONAE,ALSO3,22.2,17.78,43.4,34440700.0
ALUPAR,ALUP11,24.84,3.29,71.1,22690300.0
ALUPAR,ALUP3,8.12,3.26,71.1,97015.0
ALUPAR,ALUP4,8.29,3.29,71.1,116928.0
LOJAS MARISA,AMAR3,3.45,8.39,10.4,27306100.0
AMBIPAR,AMBP3,38.55,24.14,16.7,33815000.0
AMERICANAS,AMER3,33.47,53.17,3.8,231494000.0
ANIMA,ANIM3,8.35,24.89,14.2,27038100.0
ALPER S.A.,APER3,32.15,-6.59,-45.9,1762770.0
ARMAC,ARML3,20.92,,,18361100.0
AREZZO CO,ARZZ3,79.67,29.13,11.4,74957400.0
ASSAI,ASAI3,12.55,10.26,8.5,133872000.0
ATMASA,ATMP3,2.99,-22.83,-1.5,148535.0
ATOMPAR,ATOM3,3.18,7.9,21.3,175151.0
ALPHAVILLE,AVLL3,29.8,-14.59,-34.1,166481.0
AZEVEDO & TRAVASSOS,AZEV3,3.99,-8.72,-40.4,282061.0
AZEVEDO & TRAVASSOS,AZEV4,3.35,-6.8,-40.4,1847860.0
AZUL,AZUL4,27.59,-177.5,-1.2,209325000.0
BAHEMA,BAHI3,13.85,130.03,0.7,51342.0
BAUMER,BALM3,15.4,9.15,10.2,1518.0
BAUMER,BALM4,11.5,6.54,10.2,5017.0
EXCELSIOR,BAUH4,82.9,118.39,2.0,34496.0
BR Brokers,BBRK3,1.15,-5.08,-10.0,1476020.0
BAEDELLA,BDLL3,10.82,-8.68,-275.8,2860.0
BAEDELLA,BDLL4,9.99,-8.63,-275.8,4178.0
Minerva,BEEF3,9.52,5.99,7.7,63541200.0
BIOMM SA,BIOM3,14.44,-19.05,-55.5,194338.0
BK BRASIL,BKBR3,6.37,-7.71,-10.4,15626700.0
BLAU,BLAU3,34.55,11.66,36.1,13743100.0
MONARK,BMKS3,236.98,13.19,-11.1,12261.0
BEMOBI TECH,BMOB3,14.35,7.18,31.4,13799900.0
BOMBRIL SA,BOBR4,1.6,23.6,2.7,80904.0
BRADESPAR S/A,BRAP3,24.38,-254.89,,9253910.0
BRADESPAR S/A,BRAP4,27.0,-292.24,,223739000.0
BRF Foods,BRFS3,23.1,12.12,6.4,207288000.0
BRISANET,BRIT3,4.4,,,3470560.0
BRASKEM,BRKM3,45.8,2.16,26.8,3365870.0
BRASKEM,BRKM5,46.51,2.18,26.8,217288000.0
BRASKEM,BRKM6,38.79,1.94,26.8,713.0
BR MALLS PARTICIPAÇÔES S/A,BRML3,9.4,17.52,59.3,201037000.0
BR PROPERTIES,BRPR3,7.19,23.31,68.5,13921400.0
PENALTY,CAMB3,4.51,8.12,15.8,134010.0
CAMIL,CAML3,9.01,9.53,6.3,18020600.0
MELIUZ,CASH3,2.95,-198.27,-4.4,168099000.0
CASAN,CASN3,15.01,58.1,20.8,0.0
CBA,CBAV3,16.51,,,34153200.0
AMPLA ENERG,CBEE3,23.01,75.95,1.5,10156.0
COMPANHIA DE CONCESSÕES RODOVIÁRIAS,CCRO3,12.75,12.54,27.8,125490000.0
CEA MODAS,CEAB3,6.28,-15.22,-3.1,15893200.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR3,15.97,-1.98,-20.3,41431.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR5,15.17,-2.31,-20.3,19653.0
CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA,CEBR6,14.65,-2.52,-20.3,94826.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO3,7.0,4.4,6.5,4005.0
CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA,CEDO4,5.85,4.2,6.5,24340.0
COELBA,CEEB3,33.7,6.58,19.7,90194.0
